Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Serafini;411700;UIR;1936;1936;1936;1936;3;7;0;2;0;5;2;L280024;1936;1990;x
Berthon;411701;UIR;1936;1936;1936;1936;3;7;0;1;0;5;1;L310013;1936;1990;x
Pizey;411702;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L505110;1936;1990;x
Nabob Kureishi of Bhawalapur;411703;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505064;1936;1990;x
Wodeyar IV. of Mysore;411704;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L505206;1936;1990;x
Bhutbapool;411705;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505015;1936;1990;x
Kishore of Tripura;411706;UIR;1936;1936;1990;1990;3;7;0;0;0;5;2;L505212;1936;1990;x
Raol III of Bhavnagar;411707;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L505210;1936;1990;x
Jampal Rabgyé Rinpoche;411708;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L150005;1936;1990;x
Tours;411709;UIR;1936;1990;1990;1990;3;7;0;2;0;5;1;L1396;1936;1990;x
Rakshak;411710;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L564012;1936;1990;x
Jagatdipredra of Cooch Bihar;411711;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505191;1936;1990;x
Ingram;411712;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1358;1936;1990;x
Moolgavkar;411713;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L505148;1936;1990;x
Safiulin;411714;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L160019;1936;1990;x
Mukerjee;411715;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505062;1936;1990;x
Namgay Wangchuk;411716;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L460004;1936;1990;x
Wodeyar V. of Mysore;411717;UIR;1936;1936;1936;1936;3;7;0;1;0;5;0;L505207;1936;1990;x
Trelawny;411718;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L320016;1936;1990;x
Leaf;411719;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L310015;1936;1990;x
Lhalu Tsewang Dorje;411720;UIR;1936;1990;1990;1990;3;7;0;1;0;5;1;L150015;1936;1990;x
Ojasuni Rana;411721;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L410008;1936;1990;x
Nawab Khanji;411722;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L564007;1936;1990;x
Pizey;411723;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L505110;1936;1990;x
Narendra;411724;UIR;1936;1936;1936;1990;3;7;0;0;0;5;2;L505150;1936;1990;x
Yahya al Hamid;411725;UIR;1936;1936;1936;1990;3;7;0;2;0;5;1;L320015;1936;1990;x
Barker;411726;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1323;1936;1990;x
Slim;411727;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1281;1936;1990;x
Collett;411728;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L460018;1936;1990;x
Grant;411729;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1144;1936;1990;x
Zahir;411730;UIR;1936;1990;1990;1990;3;7;0;2;0;5;1;L280020;1936;1990;x
Tukorijao III. of Dewas;411731;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505204;1936;1990;x
Karimullah;411732;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L564018;1936;1990;x
Wahab Khan;411733;UIR;1936;1936;1936;1936;3;7;0;0;0;5;0;M564047;1936;1990;x
Stevens;411734;UIR;1936;1936;1936;1936;3;7;0;1;0;5;1;L460007;1936;1990;x
Rama Varma II of Travancore;411735;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505198;1936;1990;x
Janjuh Khan;411736;UIR;1936;1936;1936;1990;3;7;0;2;0;5;0;L564006;1936;1990;x
Ghani Khan;411737;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L280004;1936;1990;x
Gould-Bradford;411738;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L1349;1936;1990;x
Wali Khan;411739;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L280019;1936;1990;x
Suhal Bahadur;411740;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L460008;1936;1990;x
Gehendra Rana;411741;UIR;1936;1936;1990;1990;3;7;0;1;0;5;2;L410016;1936;1990;x
Bahadur Kohoon of Jaisalmer;411742;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505006;1936;1990;x
Wangchuk Tharchin;411743;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L150012;1936;1990;x
Nawab Khanji;411744;UIR;1936;1936;1936;1990;3;7;0;1;0;5;1;L564007;1936;1990;x
Dhawara;411745;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L505032;1936;1990;x
Federico;411746;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L280022;1936;1990;x
Rajaram II of Kolhapur;411747;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L505197;1936;1990;x
Rishi of Alwar;411748;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L505199;1936;1990;x
Seraj Khan;411749;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L280010;1936;1990;x
