Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Abe;101000;JAP;1930;1930;1930;1990;1;4;4;1;0;5;0;L101000;1930;1990;x
Adachi;101001;JAP;1938;1940;1990;1990;2;6;16;2;0;5;0;L101001;1938;1947;x
Aida;101002;JAP;1943;1990;1990;1990;3;4;1;1;0;5;0;L101002;1943;1990;x
Akashika;101003;JAP;1941;1990;1990;1990;3;4;0;1;0;5;0;L101003;1941;1990;x
Akashita;101004;JAP;1939;1943;1990;1990;2;4;0;2;0;5;0;L101004;1939;1990;x
Amano;101005;JAP;1945;1947;1990;1990;3;5;0;2;0;5;0;L101005;1945;1990;x
Amemiya;101006;JAP;1930;1938;1945;1990;2;4;0;3;0;5;0;L101006;1930;1990;x
Anami;101007;JAP;1930;1938;1943;1990;1;6;4;2;0;5;0;L101007;1930;1990;x
Ando  R.;101008;JAP;1930;1930;1930;1990;1;7;4;3;0;5;0;L101008;1930;1990;x
Ando  S.;101009;JAP;1930;1942;1990;1990;2;4;576;1;0;5;0;L101009;1930;1990;x
Aoki;101010;JAP;1941;1944;1990;1990;3;5;0;2;0;5;0;L101010;1941;1990;x
Aotsu;101011;JAP;1944;1990;1990;1990;3;3;2;1;0;5;0;L101011;1944;1990;x
Araki;101012;JAP;1930;1930;1930;1990;1;4;0;2;0;5;0;L101012;1930;1990;x
Arikawa;101013;JAP;1944;1990;1990;1990;3;4;2;1;0;5;0;L101013;1944;1990;x
Asaka;101014;JAP;1930;1930;1939;1990;1;5;4;2;0;5;0;L101014;1930;1939;x
Aung San;101015;JAP;1942;1990;1990;1990;3;6;16;2;0;5;0;L101015;1942;1947;x
Ayabe;101016;JAP;1938;1940;1990;1990;2;6;0;3;0;5;0;L101016;1938;1990;x
Baba;101017;JAP;1940;1943;1990;1990;3;5;4;2;0;5;0;L101017;1940;1990;x
Banzai;101018;JAP;1944;1990;1990;1990;3;5;256;1;0;5;0;L101018;1944;1990;x
Chandra Bose;101019;JAP;1943;1990;1990;1990;3;4;16;2;0;5;0;L101019;1943;1945;x
Cho;101020;JAP;1930;1930;1990;1990;2;5;0;2;0;5;0;L101020;1930;1943;x
Dohihara;101021;JAP;1930;1937;1940;1990;1;6;1;3;0;5;0;L101021;1930;1990;x
Endo;101022;JAP;1938;1941;1990;1990;2;5;0;2;0;5;0;L101022;1939;1990;x
Fujie;101023;JAP;1930;1930;1938;1990;1;7;64;3;0;5;0;L101023;1930;1990;x
Fujii;101024;JAP;1938;1941;1990;1990;3;4;0;1;0;5;0;L101024;1938;1990;x
Fujioka;101025;JAP;1943;1944;1990;1990;2;4;0;2;0;5;0;L101025;1943;1990;x
Fukui;101026;JAP;1930;1930;1990;1990;2;6;514;1;0;5;0;L101026;1930;1940;x
Funabiki;101027;JAP;1938;1943;1990;1990;3;5;0;2;0;5;0;L101027;1938;1990;x
