Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Bai Chongxi;53700;UCH;1936;1936;1936;1936;3;7;0;2;0;5;2;L50000;1936;1990;x
Zhang Zhen;53701;UCH;1936;1936;1936;1936;3;7;0;1;0;5;1;L50001;1936;1990;x
Zhang Zhenn;53702;UCH;1936;1936;1990;1990;3;7;0;0;0;5;1;L50002;1936;1990;x
Zhang Chi;53703;UCH;1936;1936;1990;1990;3;7;0;1;0;5;0;L50003;1936;1990;x
Zhang Zhizhong;53704;UCH;1936;1936;1936;1990;3;7;0;1;0;5;0;L50004;1936;1990;x
Chang Enduo;53705;UCH;1936;1936;1990;1990;3;7;0;0;0;5;0;L50005;1936;1990;x
Zhang Fakui;53706;UCH;1936;1936;1990;1990;3;7;0;0;0;5;2;L50006;1936;1990;x
Zhang Fang;53707;UCH;1936;1990;1990;1990;3;7;0;1;0;5;0;L50007;1936;1990;x
Zhang Xuxing;53708;UCH;1936;1990;1990;1990;3;7;0;0;0;5;0;L50008;1936;1990;x
Zhang Xuzi;53709;UCH;1936;1990;1990;1990;3;7;0;2;0;5;1;L50009;1936;1990;x
Zhang Xuezhong;53710;UCH;1936;1990;1990;1990;3;7;0;1;0;5;0;L50010;1936;1990;x
Zhang Xueliang;53711;UCH;1936;1990;1990;1990;3;7;0;0;0;5;0;L50011;1936;1990;x
Zhang Gan;53712;UCH;1936;1990;1990;1990;3;7;0;1;0;5;0;L50012;1936;1990;x
Zhang Kexia;53713;UCH;1936;1990;1990;1990;3;7;0;2;0;5;0;L50013;1936;1990;x
Zhang Lingfu;53714;UCH;1936;1936;1990;1990;3;7;0;0;0;5;1;L50014;1936;1990;x
Zhang Shixi;53715;UCH;1936;1936;1990;1990;3;7;0;1;0;5;0;L50015;1936;1990;x
Zhang Zizhong;53716;UCH;1936;1990;1990;1990;3;7;0;0;0;5;0;L50016;1936;1990;x
Zhang Dulun;53717;UCH;1936;1936;1936;1936;3;7;0;1;0;5;0;L50017;1936;1990;x
Zhang Yan;53718;UCH;1936;1990;1990;1990;3;7;0;0;0;5;0;L50018;1936;1990;x
Zhang Yaoming;53719;UCH;1936;1990;1990;1990;3;7;0;0;0;5;0;L50019;1936;1990;x
Zhang Yinwu;53720;UCH;1936;1990;1990;1990;3;7;0;1;0;5;1;L50020;1936;1990;x
Zhao Chengshou;53721;UCH;1936;1936;1936;1990;3;7;0;0;0;5;0;L50021;1936;1990;x
Zhao Jiaxiang;53722;UCH;1936;1936;1990;1990;3;7;0;0;0;5;0;L50022;1936;1990;x
Zhao Xizhang;53723;UCH;1936;1936;1936;1990;3;7;0;0;0;5;0;L50023;1936;1990;x
Zhao Hong Wenguo;53724;UCH;1936;1936;1936;1990;3;7;0;0;0;5;2;L50024;1936;1990;x
Zhao Guoping;53725;UCH;1936;1936;1936;1990;3;7;0;2;0;5;1;L50025;1936;1990;x
Zhao Shoushan;53726;UCH;1936;1990;1990;1990;3;7;0;1;0;5;0;L50026;1936;1990;x
Zhao Dengyu;53727;UCH;1936;1990;1990;1990;3;7;0;0;0;5;0;L50027;1936;1990;x
Chen Anbao;53728;UCH;1936;1990;1990;1990;3;7;0;0;0;5;0;L50028;1936;1990;x
Chen Changjie;53729;UCH;1936;1990;1990;1990;3;7;0;1;0;5;0;L50029;1936;1990;x
Chen Cheng;53730;UCH;1936;1990;1990;1990;3;7;0;2;0;5;1;L50030;1936;1990;x
Chen Jitang;53731;UCH;1936;1936;1990;1990;3;7;0;1;0;5;0;L50031;1936;1990;x
Chen Jihuan;53732;UCH;1936;1936;1990;1990;3;7;0;0;0;5;1;L50032;1936;1990;x
