Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Down;54700;UAU;1936;1936;1936;1936;3;7;0;2;0;5;2;M567010;1936;1990;x
Anderson;54701;UAU;1936;1936;1936;1936;3;7;0;1;0;5;1;L54001;1936;1990;x
Barker;54702;UAU;1936;1936;1990;1990;3;7;0;0;0;5;1;L54002;1936;1990;x
Beavis;54703;UAU;1936;1936;1990;1990;3;7;0;1;0;5;0;L54003;1936;1990;x
Bennett;54704;UAU;1936;1936;1936;1990;3;7;0;1;0;5;0;L54004;1936;1990;x
Berryman;54705;UAU;1936;1936;1990;1990;3;7;0;0;0;5;0;L54005;1936;1990;x
Castro Saïs;54706;UAU;1936;1936;1990;1990;3;7;0;0;0;5;2;L45280;1936;1990;x
Blackburn;54707;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54007;1936;1990;x
Blamey;54708;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54008;1936;1990;x
Boase;54709;UAU;1936;1990;1990;1990;3;7;0;2;0;5;1;L54009;1936;1990;x
Bridgeford;54710;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54010;1936;1990;x
Burrows F.A.;54711;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54011;1936;1990;x
Callaghan;54712;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54012;1936;1990;x
Cameron;54713;UAU;1936;1990;1990;1990;3;7;0;2;0;5;0;L54013;1936;1990;x
Cannan;54714;UAU;1936;1936;1990;1990;3;7;0;0;0;5;1;L54014;1936;1990;x
Clowes;54715;UAU;1936;1936;1990;1990;3;7;0;1;0;5;0;L54015;1936;1990;x
Cremor;54716;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54016;1936;1990;x
Dougherty;54717;UAU;1936;1936;1936;1936;3;7;0;1;0;5;0;L54017;1936;1990;x
Eastick;54718;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54018;1936;1990;x
Eather;54719;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54019;1936;1990;x
Evans;54720;UAU;1936;1990;1990;1990;3;7;0;1;0;5;1;L54020;1936;1990;x
Fergusson;54721;UAU;1936;1936;1936;1990;3;7;0;0;0;5;0;L54021;1936;1990;x
Field J.;54722;UAU;1936;1936;1990;1990;3;7;0;0;0;5;0;L54022;1936;1990;x
Godfrey;54723;UAU;1936;1936;1936;1990;3;7;0;0;0;5;0;L54023;1936;1990;x
Mata;54724;UAU;1936;1936;1936;1990;3;7;0;0;0;5;2;L430038;1936;1990;x
Keatinge;54725;UAU;1936;1936;1936;1990;3;7;0;2;0;5;1;L54025;1936;1990;x
King;54726;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54026;1936;1990;x
Langley;54727;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54027;1936;1990;x
Lavarack;54728;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54028;1936;1990;x
Lind;54729;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54029;1936;1990;x
Lloyd  C.E.M.;54730;UAU;1936;1990;1990;1990;3;7;0;2;0;5;1;L54030;1936;1990;x
Lloyd  H.W.;54731;UAU;1936;1936;1990;1990;3;7;0;1;0;5;0;L54031;1936;1990;x
Lloyd  J.E.;54732;UAU;1936;1936;1990;1990;3;7;0;0;0;5;1;L54032;1936;1990;x
Mackay;54733;UAU;1936;1936;1936;1936;3;7;0;0;0;5;0;L54033;1936;1990;x
McKenzie;54734;UAU;1936;1936;1936;1936;3;7;0;1;0;5;1;L54034;1936;1990;x
Milford;54735;UAU;1936;1936;1990;1990;3;7;0;0;0;5;0;L54035;1936;1990;x
Morshead;54736;UAU;1936;1936;1936;1990;3;7;0;2;0;5;0;L54036;1936;1990;x
Murray;54737;UAU;1936;1936;1936;1990;3;7;0;0;0;5;0;L54037;1936;1990;x
North;54738;UAU;1936;1936;1936;1990;3;7;0;1;0;5;0;L54038;1936;1990;x
Northcott;54739;UAU;1936;1936;1990;1990;3;7;0;0;0;5;1;L54039;1936;1990;x
Phillips;54740;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54040;1936;1990;x
Plant;54741;UAU;1936;1936;1990;1990;3;7;0;1;0;5;2;L54041;1936;1990;x
Porter;54742;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54042;1936;1990;x
Potts;54743;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54043;1936;1990;x
Ramsay;54744;UAU;1936;1936;1936;1990;3;7;0;1;0;5;1;L54044;1936;1990;x
Robertson;54745;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54045;1936;1990;x
Rowell;54746;UAU;1936;1936;1990;1990;3;7;0;0;0;5;0;L54046;1936;1990;x
Sandover;54747;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54047;1936;1990;x
Savige;54748;UAU;1936;1990;1990;1990;3;7;0;2;0;5;0;L54048;1936;1990;x
Smart;54749;UAU;1936;1936;1990;1990;3;7;0;0;0;5;0;L54049;1936;1990;x
Squires;54750;UAU;1936;1936;1936;1936;3;7;0;1;0;5;0;L54050;1936;1990;x
Steele  A.B.;54751;UAU;1936;1936;1990;1990;3;7;0;0;0;5;1;L54051;1936;1990;x
Steele  C.S.;54752;UAU;1936;1936;1990;1990;3;7;0;1;0;5;0;L54052;1936;1990;x
Stevens J.E.;54753;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54053;1936;1990;x
Strutt;54754;UAU;1936;1936;1936;1990;3;7;0;0;0;5;0;L54054;1936;1990;x
Sturdee;54755;UAU;1936;1936;1936;1990;3;7;0;1;0;5;0;L54055;1936;1990;x
Sutherland;54756;UAU;1936;1990;1990;1990;3;7;0;2;0;5;1;L54056;1936;1990;x
Varley;54757;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54057;1936;1990;x
Vasey;54758;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54058;1936;1990;x
Windeyer;54759;UAU;1936;1936;1936;1990;3;7;0;2;0;5;1;L54059;1936;1990;x
Winning;54760;UAU;1936;1936;1990;1990;3;7;0;0;0;5;2;L54060;1936;1990;x
Wooten;54761;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54061;1936;1990;x
Wynter;54762;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54062;1936;1990;x
Boucher;54763;UAU;1936;1936;1990;1990;3;7;0;0;0;5;1;L54063;1936;1990;x
Collins;54764;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L54064;1936;1990;x
Colvin;54765;UAU;1936;1990;1990;1990;3;7;0;0;0;5;2;L54065;1936;1990;x
Crace;54766;UAU;1936;1936;1936;1936;3;7;0;2;0;5;1;L54066;1936;1990;x
Crutchley;54767;UAU;1936;1936;1936;1990;3;7;0;0;0;5;1;L54067;1936;1990;x
Custance;54768;UAU;1936;1936;1936;1990;3;7;0;1;0;5;0;L54068;1936;1990;x
Dechaineux;54769;UAU;1936;1936;1936;1936;3;7;0;1;0;5;0;L54069;1936;1990;x
Farncomb;54770;UAU;1936;1990;1990;1990;3;7;0;0;0;5;1;L54070;1936;1990;x
Getting;54771;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54071;1936;1990;x
Howden;54772;UAU;1936;1990;1990;1990;3;7;0;0;0;5;1;L54072;1936;1990;x
Hyde;54773;UAU;1936;1936;1990;1990;3;7;0;1;0;5;1;L54073;1936;1990;x
Royle;54774;UAU;1936;1936;1990;1990;3;7;0;0;0;5;2;L54074;1936;1990;x
Showers;54775;UAU;1936;1990;1990;1990;3;7;0;2;0;5;0;L54075;1936;1990;x
Waller;54776;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54076;1936;1990;x
Arthur;54777;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54077;1936;1990;x
Bostock;54778;UAU;1936;1936;1990;1990;3;7;0;2;0;5;0;L54078;1936;1990;x
Burnett;54779;UAU;1936;1936;1990;1990;3;7;0;1;0;5;1;L54079;1936;1990;x
Caldwell;54780;UAU;1936;1936;1990;1990;3;7;0;0;0;5;2;L54080;1936;1990;x
Charlesworth;54781;UAU;1936;1990;1990;1990;3;7;0;2;0;5;0;L54081;1936;1990;x
Cobby;54782;UAU;1936;1936;1990;1990;3;7;0;1;0;5;0;L54082;1936;1990;x
Garing;54783;UAU;1936;1936;1936;1990;3;7;0;0;0;5;1;L54083;1936;1990;x
Goble;54784;UAU;1936;1936;1936;1990;3;7;0;2;0;5;0;L54084;1936;1990;x
Hewitt;54785;UAU;1936;1936;1936;1990;3;7;0;1;0;5;0;L54085;1936;1990;x
Jeffrey;54786;UAU;1936;1990;1990;1990;3;7;0;2;0;5;0;L54086;1936;1990;x
Jones;54787;UAU;1936;1990;1990;1990;3;7;0;0;0;5;1;L54087;1936;1990;x
Lerew;54788;UAU;1936;1936;1936;1990;3;7;0;1;0;5;2;L54088;1936;1990;x
Lukis;54789;UAU;1936;1990;1990;1990;3;7;0;0;0;5;1;L54089;1936;1990;x
MacKinolty;54790;UAU;1936;1936;1990;1990;3;7;0;0;0;5;0;L54090;1936;1990;x
McCauley;54791;UAU;1936;1990;1990;1990;3;7;0;1;0;5;1;L54091;1936;1990;x
Scherger;54792;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L54092;1936;1990;x
Williams;54793;UAU;1936;1936;1990;1990;3;7;0;0;0;5;0;L54093;1936;1990;x
Russell A.H.;54794;UAU;1936;1936;1990;1990;3;7;0;1;0;5;0;L58000;1936;1990;x
Awatere;54795;UAU;1936;1936;1936;1990;3;7;0;0;0;5;1;L58001;1936;1990;x
Barrowclough;54796;UAU;1936;1990;1990;1990;3;7;0;0;0;5;0;L58002;1936;1990;x
Burrows J.T.;54797;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L58003;1936;1990;x
Clifton;54798;UAU;1936;1936;1990;1990;3;7;0;2;0;5;1;L58004;1936;1990;x
Cunningham;54799;UAU;1936;1990;1990;1990;3;7;0;2;0;5;2;L58005;1936;1990;x
Duigan;54800;UAU;1936;1990;1990;1990;3;7;0;1;0;5;0;L58006;1936;1990;x
Jurado;54801;UAU;1936;1990;1990;1990;3;7;0;0;0;5;1;L430028;1936;1990;x
Falla;54802;UAU;1936;1990;1990;1990;3;7;0;2;0;5;0;L58008;1936;1990;x
