Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Aldea;43700;UTC;1936;1936;1936;1936;3;7;0;2;0;5;2;L4300;1936;1990;x
Alexiu;43701;UTC;1936;1936;1936;1936;3;7;0;1;0;5;1;L4301;1936;1990;x
Antonescu  I.A.;43702;UTC;1936;1936;1990;1990;3;7;0;0;0;5;1;L4302;1936;1990;x
Antonescu  I.V.;43703;UTC;1936;1936;1990;1990;3;7;0;1;0;5;0;L4303;1936;1990;x
Antonescu  P.;43704;UTC;1936;1936;1936;1990;3;7;0;1;0;5;0;L4304;1936;1990;x
Argeseanu;43705;UTC;1936;1936;1990;1990;3;7;0;0;0;5;0;L4305;1936;1990;x
Argetoianu;43706;UTC;1936;1936;1990;1990;3;7;0;0;0;5;2;L4306;1936;1990;x
Avramescu;43707;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4307;1936;1990;x
Badescu;43708;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4308;1936;1990;x
Baldescu;43709;UTC;1936;1990;1990;1990;3;7;0;2;0;5;1;L4309;1936;1990;x
Bardan;43710;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4310;1936;1990;x
Boiteanu;43711;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4311;1936;1990;x
Bratescu;43712;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4312;1936;1990;x
Bucliu;43713;UTC;1936;1990;1990;1990;3;7;0;2;0;5;0;L4313;1936;1990;x
Calotescu;43714;UTC;1936;1936;1990;1990;3;7;0;0;0;5;1;L4314;1936;1990;x
Caracas;43715;UTC;1936;1936;1990;1990;3;7;0;1;0;5;0;L4315;1936;1990;x
Carlaont;43716;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4316;1936;1990;x
Ceausu;43717;UTC;1936;1936;1936;1936;3;7;0;1;0;5;0;L4317;1936;1990;x
Chirnoaga;43718;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4318;1936;1990;x
Cialâk;43719;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4319;1936;1990;x
Ciuperca;43720;UTC;1936;1990;1990;1990;3;7;0;1;0;5;1;L4320;1936;1990;x
Codreanu  I.;43721;UTC;1936;1936;1936;1990;3;7;0;0;0;5;0;L4321;1936;1990;x
Constantinescu-Claps;43722;UTC;1936;1936;1990;1990;3;7;0;0;0;5;0;L4322;1936;1990;x
Cosma;43723;UTC;1936;1936;1936;1990;3;7;0;0;0;5;0;L4323;1936;1990;x
Dascalescu;43724;UTC;1936;1936;1936;1990;3;7;0;0;0;5;2;L4324;1936;1990;x
Dimitriu;43725;UTC;1936;1936;1936;1990;3;7;0;2;0;5;1;L4325;1936;1990;x
Dobre;43726;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4326;1936;1990;x
Dragalina;43727;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4327;1936;1990;x
Dragomir;43728;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4328;1936;1990;x
Dumitrache;43729;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4329;1936;1990;x
Dumitrescu;43730;UTC;1936;1990;1990;1990;3;7;0;2;0;5;1;L4330;1936;1990;x
Eftimiu;43731;UTC;1936;1936;1990;1990;3;7;0;1;0;5;0;L4331;1936;1990;x
Enescu;43732;UTC;1936;1936;1990;1990;3;7;0;0;0;5;1;L4332;1936;1990;x
Florescu;43733;UTC;1936;1936;1936;1936;3;7;0;0;0;5;0;L4333;1936;1990;x
Georgescu  A.I.I.;43734;UTC;1936;1936;1936;1936;3;7;0;1;0;5;1;L4334;1936;1990;x
Georgescu  I.G.;43735;UTC;1936;1936;1990;1990;3;7;0;0;0;5;0;L4335;1936;1990;x
Gherghe;43736;UTC;1936;1936;1936;1990;3;7;0;2;0;5;0;L4336;1936;1990;x
Ghineraru;43737;UTC;1936;1936;1936;1990;3;7;0;0;0;5;0;L4337;1936;1990;x
Glimnitz;43738;UTC;1936;1936;1936;1990;3;7;0;1;0;5;0;L4338;1936;1990;x
Glogojanu;43739;UTC;1936;1936;1990;1990;3;7;0;0;0;5;1;L4339;1936;1990;x
Greceanu;43740;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4340;1936;1990;x
Ionescu;43741;UTC;1936;1936;1990;1990;3;7;0;1;0;5;2;L4417;1936;1990;x
Iliescu;43742;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4342;1936;1990;x
Ilcusu;43743;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4343;1936;1990;x
Ionescu;43744;UTC;1936;1936;1936;1990;3;7;0;1;0;5;1;L4346;1936;1990;x
Ionascu;43745;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4345;1936;1990;x
Iacobici;43746;UTC;1936;1936;1990;1990;3;7;0;0;0;5;0;L4341;1936;1990;x
Ionescu-Sinaia;43747;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4347;1936;1990;x
Korne;43748;UTC;1936;1990;1990;1990;3;7;0;2;0;5;0;L4348;1936;1990;x
Lacatusu;43749;UTC;1936;1936;1990;1990;3;7;0;0;0;5;0;L4349;1936;1990;x
Lascar;43750;UTC;1936;1936;1936;1936;3;7;0;1;0;5;0;L4350;1936;1990;x
Leoveanu;43751;UTC;1936;1936;1990;1990;3;7;0;0;0;5;1;L4351;1936;1990;x
Leventi;43752;UTC;1936;1936;1990;1990;3;7;0;1;0;5;0;L4352;1936;1990;x
Lindeiner;43753;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4353;1936;1990;x
Macici;43754;UTC;1936;1936;1936;1990;3;7;0;0;0;5;0;L4354;1936;1990;x
Manafu;43755;UTC;1936;1936;1936;1990;3;7;0;1;0;5;0;L4355;1936;1990;x
Mazareanu;43756;UTC;1936;1990;1990;1990;3;7;0;2;0;5;1;L4356;1936;1990;x
Mazarini;43757;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4357;1936;1990;x
Mihail;43758;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4358;1936;1990;x
Mitranescu;43759;UTC;1936;1936;1936;1990;3;7;0;2;0;5;1;L4359;1936;1990;x
Mociulschi;43760;UTC;1936;1936;1990;1990;3;7;0;0;0;5;2;L4360;1936;1990;x
Mosiu;43761;UTC;1936;1990;1990;1990;3;7;0;0;0;5;0;L4361;1936;1990;x
Nasta;43762;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4362;1936;1990;x
Nedelea;43763;UTC;1936;1936;1990;1990;3;7;0;0;0;5;1;L4363;1936;1990;x
Nicolescu-Cociu;43764;UTC;1936;1990;1990;1990;3;7;0;1;0;5;0;L4364;1936;1990;x
Opris;43765;UTC;1936;1990;1990;1990;3;7;0;0;0;5;2;L4365;1936;1990;x
Palangeanu;43766;UTC;1936;1936;1936;1936;3;7;0;2;0;5;1;L4366;1936;1990;x
Pantazi;43767;UTC;1936;1936;1936;1990;3;7;0;0;0;5;1;L4367;1936;1990;x
Pascu;43768;UTC;1936;1936;1936;1990;3;7;0;1;0;5;0;L4368;1936;1990;x
Petrescu;43769;UTC;1936;1936;1936;1936;3;7;0;1;0;5;0;L4369;1936;1990;x
Phleps;43770;UTC;1936;1990;1990;1990;3;7;0;0;0;5;1;L4370;1936;1990;x
