Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Ahsan;505001;IND;1945;1990;1990;1990;3;3;256;0;0;5;0;L505000;1945;1960;x
Airey;505002;IND;1943;1946;1990;1990;3;3;129;1;0;5;0;L1003;1943;1960;x
Aizlewood;505003;IND;1940;1990;1990;1990;3;4;128;1;0;5;0;L1004;1940;1945;x
Andrade;505006;IND;1944;1990;1990;1990;3;4;256;0;0;5;0;L505003;1944;1960;x
Arkwright-Hore-Ruthven;505007;IND;1942;1990;1990;1990;3;4;128;0;0;5;0;L1013;1942;1960;x
Bahadur Kohoon of Jaisalmer;505009;IND;1930;1930;1990;1990;2;2;0;0;0;5;0;L505006;1930;1939;x
Bahadur Aly of Patiala;505010;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505007;1930;1944;x
Baird of Stonehaven;505011;IND;1930;1930;1930;1990;1;4;514;1;0;5;0;L1016;1930;1940;x
Ballentine;505012;IND;1943;1990;1990;1990;3;4;128;0;0;5;0;L1019;1943;1960;x
Banks-MacDonald;505013;IND;1939;1990;1990;1990;3;3;516;1;0;5;0;L1021;1939;1945;x
Barker;505014;IND;1930;1940;1990;1990;2;3;528;1;0;5;0;L1023;1930;1941;x
Barrett;505015;IND;1930;1930;1930;1930;0;5;513;1;0;5;0;L505012;1930;1939;x
Beauman;505016;IND;1930;1990;1990;1990;3;4;0;1;0;5;0;L1029;1930;1944;x
Bernard;505017;IND;1930;1939;1990;1990;2;3;544;1;0;5;0;L1034;1930;1941;x
Bhutbapool;505019;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505015;1930;1942;x
Blakiston-Houston;505020;IND;1930;1990;1990;1990;3;4;576;0;0;5;0;L1039;1930;1941;x
Bradshaw;505021;IND;1942;1990;1990;1990;3;4;0;1;0;5;0;L1046;1942;1946;x
Briggs;505022;IND;1940;1942;1990;1990;2;4;1;1;0;5;0;L1047;1940;1960;x
Brooke-Popham;505024;IND;1930;1930;1930;1990;1;5;513;4;0;5;0;L1051;1930;1941;x
Brown;505025;IND;1944;1990;1990;1990;3;4;128;0;0;5;0;L1052;1944;1960;x
Cariappa;505026;IND;1937;1941;1943;1944;0;5;1;3;0;5;0;L505021;1937;1960;x
Carr-White;505027;IND;1942;1990;1990;1990;3;3;1;0;0;5;0;L1067;1942;1944;x
Cassels;505028;IND;1942;1944;1946;1990;2;6;4;2;0;5;0;L1070;1942;1960;x
Christison;505029;IND;1941;1943;1945;1990;2;5;0;2;0;5;0;L1074;1941;1960;x
Clarke;505030;IND;1942;1990;1990;1990;3;4;128;1;0;5;0;L1077;1942;1946;x
Cox;505031;IND;1943;1990;1990;1990;3;5;0;0;0;5;0;L1083;1943;1960;x
de Burgh;505032;IND;1930;1930;1939;1990;1;4;528;1;0;5;0;L1094;1930;1941;x
de L'Isle;505033;IND;1930;1930;1930;1990;1;4;513;1;0;5;0;L1097;1930;1939;x
Delamain;505035;IND;1930;1939;1941;1990;1;5;1;2;0;5;0;L505030;1930;1945;x
Denholm-Young;505036;IND;1944;1990;1990;1990;3;4;257;1;0;5;0;L1100;1944;1960;x
Dhawara;505038;IND;1930;1990;1990;1990;3;3;32;0;0;5;0;L505032;1930;1942;x
Dickinson;505039;IND;1930;1990;1990;1990;3;4;544;1;0;5;0;L1104;1930;1944;x
Dobbie;505041;IND;1930;1939;1990;1990;2;4;545;1;0;5;0;L1106;1930;1942;x
Drew;505042;IND;1930;1990;1990;1990;3;3;576;1;0;5;0;L1111;1930;1945;x
Fergusson;505045;IND;1938;1990;1990;1990;3;4;1;0;0;5;0;L1118;1938;1943;x
Fitzpatrick;505046;IND;1939;1941;1946;1990;2;4;2;2;0;5;0;L1122;1939;1960;x
Fraser;505047;IND;1940;1990;1990;1990;3;4;0;0;0;5;0;L1128;1940;1945;x
Giffard;505048;IND;1940;1942;1943;1990;1;4;4;3;0;5;0;L1134;1940;1946;x
Godley;505049;IND;1930;1930;1930;1990;1;4;513;1;0;5;0;L1135;1930;1939;x
Gracey;505050;IND;1939;1941;1943;1990;1;6;4;2;0;5;0;L505041;1939;1946;x
Grant;505051;IND;1930;1930;1937;1990;1;4;513;1;0;5;0;L1144;1930;1940;x
Hayman-Joyce;505052;IND;1941;1990;1990;1990;3;4;0;0;0;5;0;L1157;1941;1947;x
Henry-Williams;505054;IND;1942;1990;1990;1990;3;4;1;0;0;5;0;L505044;1942;1960;x
Hilton-Green;505055;IND;1930;1990;1990;1990;3;4;4;0;0;5;0;L1164;1930;1938;x
Kavanagh;505059;IND;1930;1930;1990;1990;2;4;513;1;0;5;0;L1178;1930;1938;x
Lockhart;505061;IND;1940;1943;1944;1945;1;5;4;2;0;5;0;L505048;1940;1947;x
Lord Linlithgow;505062;IND;1930;1930;1930;1990;1;3;2;0;0;5;0;L505049;1930;1942;x
Lloyd;505063;IND;1939;1990;1990;1990;3;4;1;1;0;5;0;L1195;1939;1944;x
Loyd;505064;IND;1930;1940;1943;1990;2;5;6;3;0;5;0;L1200;1930;1947;x
Lyttleton;505065;IND;1938;1990;1990;1990;3;4;4;0;0;5;0;L1202;1938;1941;x
Mackesy;505066;IND;1930;1990;1990;1990;3;4;514;1;0;5;0;L1207;1930;1941;x
Madhani;505067;IND;1930;1990;1990;1990;3;2;0;0;0;5;0;L505054;1930;1943;x
Massey;505068;IND;1930;1939;1990;1990;2;4;0;1;0;5;0;L1213;1930;1943;x
Mendel-Taylor;505069;IND;1937;1990;1990;1990;3;4;513;1;0;5;0;L1219;1937;1942;x
Messervy;505070;IND;1941;1945;1947;1990;3;7;129;3;0;5;0;L1220;1941;1960;x
