Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
Alberto Venâncio;31700;UTL;1936;1936;1936;1936;3;7;0;2;0;5;2;L31000;1936;1990;x
Alvés Marinho;31701;UTL;1936;1936;1936;1936;3;7;0;1;0;5;1;L31001;1936;1990;x
Aurélio de Monteiro;31702;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;L31002;1936;1990;x
Barata de Azevedo;31703;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;L31003;1936;1990;x
Barbosa;31704;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;L31004;1936;1990;x
Borges da Fonseca Neto;31705;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;L31005;1936;1990;x
Cardoso;31706;UTL;1936;1936;1990;1990;3;7;0;0;0;5;2;L31006;1936;1990;x
Cassiano;31707;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;L31007;1936;1990;x
Castello Branca;31708;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31008;1936;1990;x
Chadavec de Lavalade;31709;UTL;1936;1990;1990;1990;3;7;0;2;0;5;1;L31009;1936;1990;x
Coelho Neto;31710;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;L31010;1936;1990;x
Cordeiro de Farias;31711;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31011;1936;1990;x
Costa é Silva;31712;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;L31012;1936;1990;x
d'Alincourt Fonseca;31713;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;L31013;1936;1990;x
da Gama Leirós;31714;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;L31014;1936;1990;x
da Silva;31715;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;L31015;1936;1990;x
de Assis;31716;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31016;1936;1990;x
de Souza Dantas de Melo;31717;UTL;1936;1936;1936;1936;3;7;0;1;0;5;0;L31017;1936;1990;x
Dilermando de Assis;31718;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31018;1936;1990;x
do Nascimento;31719;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31019;1936;1990;x
do Nascimento Lins;31720;UTL;1936;1990;1990;1990;3;7;0;1;0;5;1;L31020;1936;1990;x
dos Santos;31721;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;L31021;1936;1990;x
Falconeiro da Cunha;31722;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;L31022;1936;1990;x
Fernandes da Silva;31723;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;L31023;1936;1990;x
Figueiredo;31724;UTL;1936;1936;1936;1990;3;7;0;0;0;5;2;L31024;1936;1990;x
Fiuza de Castro;31725;UTL;1936;1936;1936;1990;3;7;0;2;0;5;1;L31025;1936;1990;x
Floriano de Lima Brayner;31726;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;L31026;1936;1990;x
Gaspar Dutra;31727;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31027;1936;1990;x
Gleuber Viera;31728;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31028;1936;1990;x
Góes Depóe;31729;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;L31029;1936;1990;x
Góes Monteiro;31730;UTL;1936;1990;1990;1990;3;7;0;2;0;5;1;L31030;1936;1990;x
Guimarés;31731;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;L31031;1936;1990;x
Kroner;31732;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;L31032;1936;1990;x
Kopp;31733;UTL;1936;1936;1936;1936;3;7;0;0;0;5;0;L31033;1936;1990;x
Leitão de Carvalho;31734;UTL;1936;1936;1936;1936;3;7;0;1;0;5;1;L31034;1936;1990;x
Lopes Veira;31735;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;L31035;1936;1990;x
Mascarenhas de Morais;31736;UTL;1936;1936;1936;1990;3;7;0;2;0;5;0;L31036;1936;1990;x
Napoleão Poeta;31737;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;L31037;1936;1990;x
Neves da Fontoura;31738;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;L31038;1936;1990;x
Newton Cavalcanti;31739;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;L31039;1936;1990;x
Perdra Pires;31740;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31040;1936;1990;x
Pereira da Costa;31741;UTL;1936;1936;1990;1990;3;7;0;1;0;5;2;L31041;1936;1990;x
Plinio Pitaluga;31742;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31042;1936;1990;x
Ramos de Andrade;31743;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31043;1936;1990;x
Ruschel Vasconcelos;31744;UTL;1936;1936;1936;1990;3;7;0;1;0;5;1;L31044;1936;1990;x
Se Sá Serrão;31745;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;L31045;1936;1990;x
Solon Ribeiro;31746;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;L31046;1936;1990;x
Tavares da Silva;31747;UTL;1936;1990;1990;1990;3;7;0;1;0;5;0;L31047;1936;1990;x
Teixeira Lott;31748;UTL;1936;1990;1990;1990;3;7;0;2;0;5;0;L31048;1936;1990;x
Valgas Neves;31749;UTL;1936;1936;1990;1990;3;7;0;0;0;5;0;L31049;1936;1990;x
Zenóbio da Costa;31750;UTL;1936;1936;1936;1936;3;7;0;1;0;5;0;L31050;1936;1990;x
Álvaro Alberto;31751;UTL;1936;1936;1990;1990;3;7;0;0;0;5;1;L31051;1936;1990;x
Álvaro do Cabo;31752;UTL;1936;1936;1990;1990;3;7;0;1;0;5;0;L31052;1936;1990;x
Cantanero da Silva;31753;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31053;1936;1990;x
Chagnaud de Andrade;31754;UTL;1936;1936;1936;1990;3;7;0;0;0;5;0;L31054;1936;1990;x
do Gusmao Camara;31755;UTL;1936;1936;1936;1990;3;7;0;1;0;5;0;L31055;1936;1990;x
do Henrique Vieja;31756;UTL;1936;1990;1990;1990;3;7;0;2;0;5;1;L31056;1936;1990;x
Fernandes Pereira;31757;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31057;1936;1990;x
Guilhem do Marais;31758;UTL;1936;1990;1990;1990;3;7;0;0;0;5;0;L31058;1936;1990;x
Loesch Soares;31759;UTL;1936;1936;1936;1990;3;7;0;2;0;5;1;L31059;1936;1990;x
